CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
2019,11,85322410,11,399,MG,4,617700,688174,14,5834,169,4
2019,4,85322410,11,190,SP,4,817600,4767611,205,22341,1915,13
2019,2,85322410,11,249,RS,4,1017801,108200,5,7625,309,11
2019,7,85322410,11,399,AM,4,227700,259351337,4556,720036,57403,355
2019,3,85322410,11,160,PR,4,817700,4392,0,70,44,0
2019,10,85322410,11,791,MG,4,617700,3700,12,7918,104,5
2019,4,85322410,11,190,AM,4,227700,407885860,4368,1371786,42545,561
2019,9,85322410,11,687,SP,4,817700,2599000,44,17012,1588,17
2019,2,85322410,11,399,AM,4,227700,186055424,3283,719242,39462,408
2019,7,85322410,11,190,SP,1,817800,19333000,154,74195,111,32
2019,7,85322410,11,399,MG,4,617700,576730,16,14612,300,15
2019,6,85322410,11,161,PE,4,417901,1500,0,159,0,1
2019,5,85322410,11,687,SC,4,817600,66000,3,1683,147,1
2019,12,85322410,11,493,BA,4,517801,450,0,37,0,0
2019,4,85322410,11,399,RS,4,1017801,424826,25,58900,748,44
2019,12,85322410,11,160,BA,4,517801,32700,1,217,28,0
2019,10,85322410,11,267,SC,4,817600,99500,12,5065,61,3
2019,4,85322410,11,687,SP,4,817700,2147844,36,13844,1703,16
2019,8,85322410,11,455,SC,4,817600,3110245,46,52138,308,7
2019,1,85322410,11,399,SP,4,812000,3000,0,92,1,0
2019,7,85322410,11,741,SP,4,817700,2418550,309,60655,1558,23
2019,3,85322410,11,267,MG,4,817600,2872000,129,9858,689,10
2019,8,85322410,11,386,DF,1,817800,5,2,10,1,0
2019,6,85322410,11,111,SP,4,817700,200,2,32,18,0
2019,8,85322410,11,267,MG,4,617700,30800,2,1231,34,3
2019,6,85322410,11,741,MG,4,817700,76000,1,661,13,1
2019,9,85322410,11,493,CE,4,817700,12000,1,62,52,0
2019,5,85322410,11,161,PE,4,417901,2000,0,227,1,1
2019,9,85322410,11,249,MG,4,617700,9001,0,3567,23,1
2019,6,85322410,11,741,SP,1,817800,78000,23,2183,10,1
2019,7,85322410,11,776,AM,4,227700,94000,21,4139,226,3
2019,1,85322410,11,267,MG,4,817600,126000,5,444,57,1
2019,10,85322410,11,687,RS,4,1017801,12190,0,186,33,0
2019,6,85322410,11,365,AM,4,227700,250000,41,13317,505,9
2019,11,85322410,11,161,SP,1,817800,32940000,645,205101,520,95
2019,9,85322410,11,249,SP,1,817800,635000,1,1364,1,1
2019,6,85322410,11,399,MG,4,817700,10814457,103,21710,978,30
2019,1,85322410,11,161,AM,1,517800,873000,32,16124,8,0
2019,9,85322410,11,160,RS,4,817700,330000,13,3889,314,1
2019,4,85322410,11,249,MG,4,617700,1431,0,1084,14,0
2019,3,85322410,11,455,AM,1,717800,902000,21,11454,8,14
2019,3,85322410,11,351,MG,1,817800,6332600,334,17638,388,6
2019,8,85322410,11,160,MG,4,817700,24451000,105,30269,2084,13
2019,8,85322410,11,493,MS,4,817700,10000,0,440,2,2
2019,9,85322410,11,493,AL,4,817600,206000,5,12662,39,29
2019,3,85322410,11,767,SC,4,817600,113000,21,7884,151,3
2019,6,85322410,11,161,RS,4,817600,71000,5,3908,29,7
2019,4,85322410,11,776,MG,4,817600,3000,0,291,1,0
2019,1,85322410,11,267,AM,1,717800,324000,11,1168,14,0
2019,10,85322410,11,161,RS,1,1017700,1140000,75,25427,7,0
2019,4,85322410,11,455,MG,4,817600,500000,1,1170,13,0
2019,2,85322410,11,365,SP,4,817600,40000,87,2224,881,0
2019,5,85322410,11,399,RJ,4,817700,52000,1,194,13,0
2019,4,85322410,11,351,MG,4,817600,360000,122,1885,2321,0
2019,11,85322410,11,267,PR,4,917900,2151770,173,7267,1206,9
2019,2,85322410,11,351,AM,4,227700,50419500,1038,234894,15990,97
2019,7,85322410,11,791,AM,4,227700,4400,0,3454,3,6
2019,1,85322410,11,493,SP,4,817700,1193294,122,10814,1857,3
2019,4,85322410,11,741,AM,4,227700,3319900,100,17804,2168,15
2019,6,85322410,11,105,PR,4,917900,500,0,144,0,0
2019,10,85322410,11,267,SP,4,817600,17737000,493,50776,5383,11
2019,2,85322410,11,399,SP,4,817700,230519902,2735,1112854,48021,488
2019,3,85322410,11,160,CE,4,317901,12000,1,91,17,0
2019,6,85322410,11,455,AM,1,717800,1328000,18,10249,9,12
2019,4,85322410,11,249,SP,4,817700,299100,46,6191,1463,1
2019,2,85322410,11,776,AM,1,227600,101194,151,6488,164,3
2019,11,85322410,11,161,SP,4,817700,24450763,515,117083,4569,45
2019,7,85322410,11,399,BA,4,517801,32025,1,1315,13,1
2019,3,85322410,11,776,SP,4,817600,80000,4,217,34,0
2019,6,85322410,11,190,SP,1,817800,7853200,172,28187,81,9
2019,10,85322410,11,493,AL,4,817600,56000,2,4934,5,12
2019,11,85322410,11,267,RS,4,1017801,1192370,51,10540,467,17
2019,8,85322410,11,741,SP,4,817600,471000,17,3299,95,4
2019,5,85322410,11,628,AM,4,227700,1376000,52,7236,1020,0
2019,4,85322410,11,399,MG,4,817600,1016450,18,3833,169,3
2019,11,85322410,11,741,SP,4,817700,6039175,615,65767,3333,24
2019,2,85322410,11,267,MG,4,617700,188220,5,1104,62,1
2019,7,85322410,11,741,BA,4,517801,100000,1,1045,105,1
2019,8,85322410,11,351,SC,4,817600,188000,10,1092,77,0
2019,5,85322410,11,161,GO,4,817700,500,0,105,1,0
2019,5,85322410,11,190,AM,1,717800,36000,0,351,0,0
2019,4,85322410,11,190,MG,4,617700,23006,1,1321,33,2
2019,3,85322410,11,355,SP,1,817800,480,43,2082,9,0
2019,8,85322410,11,190,PR,4,917900,12900,0,446,6,1
2019,8,85322410,11,741,SC,4,817700,50000,1,914,47,0
2019,8,85322410,11,160,PR,1,917800,837000,33,2354,0,3
2019,10,85322410,11,455,SC,4,817600,79500,2,1379,24,1
2019,3,85322410,11,351,AM,4,227700,34495000,416,102575,6338,28
2019,5,85322410,11,455,MG,4,617700,1575050,125,35372,1751,43
2019,10,85322410,11,455,AM,1,927700,152000,2,2355,0,0
2019,10,85322410,11,493,PR,4,817700,18004,1,938,10,10
2019,3,85322410,11,687,PR,4,917900,695,1,69,10,0
2019,9,85322410,11,267,MG,1,817800,266000,8,768,0,0
2019,8,85322410,11,493,PR,4,817700,3340,0,24,4,0
2019,3,85322410,11,455,SC,4,817600,2180000,103,36905,547,37
2019,7,85322410,11,776,SP,4,817700,6030,8,877,34,0
2019,6,85322410,11,858,AM,4,227700,20000,0,28,5,0
2019,6,85322410,11,190,RS,4,817700,4000,0,80,2,0
2019,1,85322410,11,267,SC,4,927800,2000,0,639,1,0
2019,12,85322410,11,764,SP,4,817700,5,0,27,0,0
2019,1,85322410,11,776,SP,4,817600,1000,1,87,3,0
2019,6,85322410,11,399,RS,4,817600,445000,31,41638,377,73
2019,6,85322410,11,687,SC,4,817600,4000,0,108,2,0
2019,11,85322410,11,399,AL,4,817600,30000,5,3090,20,7
2019,1,85322410,11,767,SC,4,817600,68000,1,895,9,0
2019,4,85322410,11,741,MG,1,817800,96000,3,193,0,0
2019,3,85322410,11,776,SP,4,817700,4500,0,90,1,0
2019,4,85322410,11,628,AM,4,227700,932000,30,5056,813,0
2019,3,85322410,11,267,MG,1,817800,338000,3,669,0,0
2019,5,85322410,11,249,SC,4,817600,4650,3,1886,22,1
2019,1,85322410,11,249,AM,1,227600,78000,3,787,2,0
2019,6,85322410,11,190,AM,1,717800,56000,1,886,1,1
2019,2,85322410,11,791,SP,4,817600,9000,2,613,28,0
2019,5,85322410,11,750,AM,4,227700,4000,4,119,54,0
2019,10,85322410,11,399,DF,4,817700,13000,1,738,114,0
2019,10,85322410,11,160,RJ,4,817700,5,0,2,1,0
2019,3,85322410,11,607,AM,4,227700,6000,5,221,42,0
2019,6,85322410,11,383,SP,4,817600,96000,1,894,201,1
2019,10,85322410,11,160,MG,4,617700,41034410,277,114026,5955,92
2019,12,85322410,11,160,AM,4,227700,581750453,11978,2984933,123630,999
2019,11,85322410,11,161,PR,4,917900,958104,54,8834,468,9
2019,12,85322410,11,267,RS,4,1017801,1346130,41,11543,373,4
2019,3,85322410,11,741,AM,1,227600,8132994,333,19428,605,4
2019,11,85322410,11,399,PR,4,917900,782909,59,15430,575,25
2019,2,85322410,11,160,SP,4,817600,49548706,769,249976,14328,116
2019,7,85322410,11,267,SP,4,817700,25609401,1124,172020,8461,65
2019,4,85322410,11,399,SP,1,817800,6839000,212,87729,291,51
2019,12,85322410,11,161,SP,4,817700,47108808,836,150667,6333,59
2019,1,85322410,11,493,RO,4,817600,114000,2,5689,6,15
2019,6,85322410,11,399,SP,4,817600,133619071,1701,466272,16377,218
2019,4,85322410,11,455,AM,1,227600,8618200,185,76822,163,43
2019,6,85322410,11,628,PR,4,917900,100,0,64,1,0
2019,4,85322410,11,267,AM,4,227700,9136000,255,41886,2774,27
2019,3,85322410,11,455,AM,4,227700,8269270,150,58046,3536,32
2019,11,85322410,11,493,GO,4,817700,500,0,117,0,0
2019,3,85322410,11,267,SP,4,817700,17380275,902,57629,6167,22
2019,3,85322410,11,687,RS,4,1017801,22000,2,1970,14,5
2019,1,85322410,11,687,PR,4,917900,14610,1,1100,16,1
2019,10,85322410,11,741,MG,4,817700,55000,8,3289,72,4
2019,2,85322410,11,687,AM,4,227700,192000,15,1657,389,0
2019,5,85322410,11,455,AM,1,227600,9648400,526,71247,794,25
2019,7,85322410,11,493,SP,4,817600,9713720,112,28807,3412,6
2019,11,85322410,11,493,PR,4,817700,4626,0,302,3,0
2019,5,85322410,11,399,MG,1,817800,320000,8,1208,9,0
2019,1,85322410,11,741,RS,4,817600,75000,13,15262,140,15
2019,4,85322410,11,455,MG,1,817800,54000,2,217,1,0
2019,7,85322410,11,351,AM,1,227600,4108540,80,24496,68,3
2019,1,85322410,11,355,RS,4,817600,10000,0,467,1,0
2019,11,85322410,11,351,SP,4,817600,1315000,28,4692,359,8
2019,9,85322410,11,190,SP,4,817700,24217248,471,155163,7486,49
2019,12,85322410,11,160,MG,4,817600,5601000,128,20755,1584,29
2019,1,85322410,11,399,RS,4,817700,364100,18,9113,139,12
2019,8,85322410,11,267,AM,4,227700,7430054,153,28279,2300,32
2019,1,85322410,11,161,BA,4,517801,189100,3,2526,51,2
2019,9,85322410,11,190,AM,1,227600,67972329,1206,330826,441,25
2019,5,85322410,11,161,BA,4,817600,28000,2,1022,16,3
2019,4,85322410,11,399,RO,4,817600,122000,2,16328,6,52
2019,8,85322410,11,493,BA,4,817600,3700,0,142,2,0
2019,11,85322410,11,383,MG,4,817700,3000,0,1623,26,2
2019,9,85322410,11,190,AM,1,717800,16000,0,147,0,0
2019,5,85322410,11,455,RS,4,1017801,12100,4,1433,58,2
2019,6,85322410,11,776,MG,1,817800,8100,5,132,2,0
2019,11,85322410,11,149,RJ,1,717600,81,136,16290,295,0
2019,8,85322410,11,455,PE,4,817700,200,0,10,1,0
2019,8,85322410,11,160,RS,1,1017700,35000,5,1693,1,0
2019,2,85322410,11,455,MG,1,817800,39000,2,159,1,0
2019,5,85322410,11,247,RS,4,1017801,12000,0,42,20,3
2019,5,85322410,11,351,SP,4,817800,12000,3,78,9,0
2019,5,85322410,11,455,MG,4,817600,290000,2,1782,22,1
2019,12,85322410,11,493,MG,4,817600,9200,0,1159,8,2
2019,1,85322410,11,628,SP,4,817700,4306,1,548,37,0
2019,9,85322410,11,365,SP,1,817800,13000,20,551,17,0
2019,3,85322410,11,249,SC,4,817600,552888,12,7371,218,9
2019,7,85322410,11,160,RS,1,1017700,980000,371,12512,33,35
2019,3,85322410,11,267,SC,4,817700,628,0,13,2,0
2019,2,85322410,11,160,AM,1,817800,3753000,32,21748,17,7
2019,1,85322410,11,399,AM,1,517800,546000,9,4066,2,0
2019,4,85322410,11,249,AM,1,227600,84000,3,11,2,0
2019,7,85322410,11,831,AM,4,227700,16000,0,260,0,0
2019,12,85322410,11,455,PE,4,417901,30000,0,1114,2,21
2019,8,85322410,11,267,PR,4,817700,10000,0,283,6,0
2019,6,85322410,11,267,PR,1,917800,32000,2,440,1,0
2019,4,85322410,11,399,MG,1,817800,200000,1,251,1,0
2019,1,85322410,11,493,RS,4,817600,10000,0,33,1,0
2019,12,85322410,11,249,MG,4,617700,252350,10,5833,124,4
2019,3,85322410,11,161,PE,4,417901,2000,0,214,0,1
2019,2,85322410,11,383,MG,4,617700,25000,1,839,8,1
2019,4,85322410,11,249,MG,4,817600,1000,0,540,2,1
2019,12,85322410,11,161,CE,1,817800,30000,1,15,0,0
2019,3,85322410,11,160,PR,4,817600,51000,1,118,5,0
2019,6,85322410,11,791,RS,4,1017801,10000,0,90,48,0
2019,7,85322410,11,161,MG,4,617700,624429,25,9966,379,10
2019,4,85322410,11,687,AM,4,227700,168000,14,676,131,0
2019,12,85322410,11,160,SC,4,817600,537862,14,14186,63,4
2019,12,85322410,11,160,CE,4,817700,2500,0,92,103,0
2019,7,85322410,11,190,SP,4,817600,5430092,83,56379,1467,16
2019,8,85322410,11,776,SP,4,817700,25104,8,2045,84,1
2019,1,85322410,11,399,SP,4,817700,247418851,4102,1408711,79909,615
2019,6,85322410,11,161,AM,1,227600,30449400,513,170004,704,2
2019,8,85322410,11,741,AM,4,227700,15765000,600,55318,6442,13
2019,7,85322410,11,603,SP,4,817600,99,0,26,0,0
2019,10,85322410,11,160,PR,4,917900,2207684,165,16083,2052,18
2019,9,85322410,11,741,SP,4,817700,2458710,283,28064,1830,8
2019,11,85322410,11,190,PR,4,917900,88074,2,1457,23,1
2019,4,85322410,11,161,BA,4,517801,100200,4,1364,28,1
2019,8,85322410,11,161,AM,4,227700,24503404,415,158093,7188,90
2019,6,85322410,11,161,PR,4,917900,3633887,156,29902,1401,33
2019,11,85322410,11,455,BA,1,817800,45000,1,752,1,1
2019,12,85322410,11,249,SP,4,817700,321957,6,5414,83,2
2019,10,85322410,11,455,RS,4,1017801,59070,8,3259,81,1
2019,8,85322410,11,493,PR,4,917900,75478,10,3616,95,2
2019,7,85322410,11,190,AM,1,227600,49706000,1370,235543,913,64
2019,1,85322410,11,161,AM,1,227600,63140100,1371,279910,1914,18
2019,7,85322410,11,399,SP,1,817800,24336500,502,275875,370,152
2019,10,85322410,11,160,AM,1,717800,28164572,452,380485,182,129
2019,2,85322410,11,160,MG,4,617700,35266277,327,173797,6189,157
2019,2,85322410,11,275,SP,4,817700,100000,1,4104,52,1
2019,8,85322410,11,161,MG,4,817700,11652000,275,25068,1821,81
2019,1,85322410,11,687,AM,4,227700,186000,12,931,468,0
2019,8,85322410,11,776,AM,4,227700,104800,122,8310,809,5
2019,9,85322410,11,160,MG,1,817800,7068000,245,84512,221,40
2019,1,85322410,11,267,AM,1,227600,7467000,145,17181,63,9
2019,2,85322410,11,351,AM,1,817800,60000,0,331,0,0
2019,8,85322410,11,160,MG,4,817600,14064855,230,64406,2265,67
2019,3,85322410,11,399,SC,4,817700,25290,11,401,210,0
2019,12,85322410,11,687,BA,4,817600,12000,0,142,5,0
2019,2,85322410,11,160,PR,1,917800,54000,14,316,1,0
2019,2,85322410,11,399,MG,4,817700,215000,8,18965,507,19
2019,3,85322410,11,245,SP,4,817600,15000,1,22,418,0
2019,7,85322410,11,190,RS,4,1017801,112000,5,1776,57,7
2019,12,85322410,11,190,PR,4,917900,7563,1,477,17,0
2019,5,85322410,11,195,AM,4,227700,156000,8,753,342,0
2019,1,85322410,11,628,AM,4,227700,578000,25,3001,255,0
2019,2,85322410,11,455,SP,4,817600,46060350,157,86071,7819,29
2019,6,85322410,11,351,SP,4,817600,1165000,21,23507,248,15
2019,6,85322410,11,687,ES,4,817700,2000,0,146,2,0
2019,7,85322410,11,741,AM,1,227600,4072000,364,8785,557,3
2019,1,85322410,11,493,MG,4,717700,30,0,1,0,0
2019,5,85322410,11,493,AM,1,517800,237500,9,9594,1,0
2019,4,85322410,11,493,MG,4,817700,90200,1,1120,17,1
2019,11,85322410,11,249,SP,1,817800,40000,0,37,0,0
2019,5,85322410,11,741,MG,1,817800,310000,11,912,0,0
2019,1,85322410,11,160,PR,4,817600,89000,1,511,4,1
2019,11,85322410,11,858,SP,1,817800,80000,9,144,5,0
2019,4,85322410,11,767,SC,4,817600,62000,1,749,10,0
2019,7,85322410,11,399,SC,4,817700,1481000,23,8287,475,1
2019,11,85322410,11,195,AM,4,227700,24000,1,48,9,0
2019,11,85322410,11,386,SP,4,817600,4000,0,13,0,0
2019,5,85322410,11,161,AM,1,717800,23000,1,243,0,0
2019,8,85322410,11,741,SP,1,817800,5430000,13,7590,19,3
2019,2,85322410,11,161,PE,4,417901,12000,0,127,5,1
2019,5,85322410,11,161,PR,4,817700,1000,0,94,4,3
2019,12,85322410,11,741,AM,1,717800,64000,0,1278,0,2
2019,4,85322410,11,190,BA,4,817600,18000,1,589,8,2
2019,8,85322410,11,17,SC,4,817700,2500,0,52,4,0
2019,9,85322410,11,190,SC,4,817600,20025,1,243,25,1
2019,8,85322410,11,493,RS,4,817700,25350,1,3378,381,8
2019,9,85322410,11,399,DF,4,817700,5000,1,62,43,0
2019,7,85322410,11,160,RS,4,1017801,4001439,130,78615,2285,105
2019,11,85322410,11,249,MG,4,817600,2000,1,94,9,0
2019,11,85322410,11,399,BA,4,817600,20000,1,306,11,1
2019,11,85322410,11,493,BA,4,517801,6000,1,328,11,0
2019,11,85322410,11,399,AM,1,227600,15673090,649,105235,680,31
2019,1,85322410,11,161,AM,4,227700,38955240,2656,221602,25126,134
2019,3,85322410,11,493,RS,4,1017801,74180,6,5420,252,1
2019,10,85322410,11,399,BA,4,517801,4000,0,85,4,0
2019,12,85322410,11,399,MG,4,617700,215050,5,12862,193,8
2019,9,85322410,11,267,SP,4,817600,15926540,660,47533,2936,18
2019,10,85322410,11,160,AL,4,817600,36000,1,1830,1,5
2019,5,85322410,11,160,SP,1,817800,46603500,1271,280193,1236,196
2019,5,85322410,11,161,MG,4,817600,267430,11,4846,92,7
2019,9,85322410,11,160,MG,4,817600,7344600,232,17394,1891,21
2019,1,85322410,11,455,MG,4,617700,867000,104,43682,1645,20
2019,12,85322410,11,249,RS,4,1017801,96059,4,9315,240,7
2019,9,85322410,11,399,SC,4,817700,20600,2,2761,151,4
2019,12,85322410,11,190,AM,1,227600,38250600,848,180716,1296,25
2019,12,85322410,11,160,PR,4,917900,2004559,146,18490,1493,35
2019,3,85322410,11,687,MG,4,617700,5000,0,195,5,0
2019,4,85322410,11,160,BA,1,517800,3090000,82,21253,87,0
2019,2,85322410,11,399,RS,4,817600,340000,19,21170,404,38
2019,11,85322410,11,493,AM,4,227700,2321000,68,10691,1453,0
2019,8,85322410,11,161,SP,1,817800,34553000,593,216700,486,129
2019,11,85322410,11,741,MG,4,817700,75000,0,141,1,0
2019,12,85322410,11,455,AM,4,227700,7780125,344,56551,5895,20
2019,12,85322410,11,23,SP,4,817700,230315,6,18330,99,7
2019,8,85322410,11,160,RS,4,817600,705000,7,6817,185,6
2019,2,85322410,11,399,AM,1,227600,13299790,295,120041,747,41
2019,9,85322410,11,399,RS,4,817700,23000,2,2117,36,0
2019,12,85322410,11,267,PR,4,917900,2007520,138,7230,1044,10
2019,11,85322410,11,160,PR,4,917900,2164134,130,13286,1160,24
2019,3,85322410,11,687,SP,4,817700,1506000,37,9031,1308,8
2019,5,85322410,11,161,AM,4,817700,1515,0,132,6,0
2019,6,85322410,11,249,SP,4,817700,304385,9,9816,116,1
2019,1,85322410,11,267,RS,4,817700,1481000,47,4096,556,1
2019,4,85322410,11,160,SC,1,927800,3397800,265,10036,8,4
2019,2,85322410,11,161,RS,4,1017801,2106204,58,46053,904,96
2019,10,85322410,11,161,SP,4,817600,691000,34,8245,308,8
2019,7,85322410,11,190,SC,4,817600,1200,1,235,65,1
2019,12,85322410,11,767,SP,4,817700,15000,1,113,2,0
2019,7,85322410,11,160,SP,1,817800,64651359,2695,351745,1311,171
2019,9,85322410,11,455,MG,4,817700,1281000,8,7887,113,2
2019,6,85322410,11,267,MG,4,817600,366000,15,1195,94,0
2019,2,85322410,11,249,MG,4,617700,15950,2,2266,195,0
2019,10,85322410,11,351,AM,1,227600,3965410,70,25496,41,4
2019,1,85322410,11,190,SC,4,817700,46,0,5,1,0
2019,1,85322410,11,161,GO,4,817700,500,0,27,0,0
2019,8,85322410,11,72,SP,4,817700,8000,0,54,51,0
2019,3,85322410,11,399,AM,1,717800,534000,22,7664,8,9
2019,1,85322410,11,455,MG,1,817800,12000,1,49,0,0
2019,7,85322410,11,383,RS,4,1017801,2000,0,998,3,2
2019,1,85322410,11,190,SC,4,817600,644,0,162,11,0
2019,3,85322410,11,687,SP,1,817800,6000,0,166,0,0
2019,7,85322410,11,160,BA,1,817800,4135000,14,22158,7,0
2019,8,85322410,11,160,PR,4,817600,23000,2,959,12,1
2019,2,85322410,11,190,SC,4,817600,80,0,60,3,0
2019,4,85322410,11,160,MG,4,717700,1750,1,120,19,1
2019,2,85322410,11,267,RS,4,817700,8000,0,248,5,0
2019,4,85322410,11,161,PE,4,417901,9000,0,250,3,4
2019,1,85322410,11,190,AM,1,717800,1095000,28,14323,20,2
2019,1,85322410,11,160,RS,4,817600,6067400,54,20936,339,20
2019,1,85322410,11,687,BA,4,517801,20000,1,396,11,1
2019,11,85322410,11,351,MG,4,817600,1742000,799,14271,7968,6
2019,4,85322410,11,399,RS,4,817600,200000,15,20000,354,37
2019,7,85322410,11,365,AM,4,227700,571622,169,43672,1898,34
2019,1,85322410,11,791,MG,4,617700,21200,4,3259,101,3
2019,2,85322410,11,351,MG,4,817600,1170000,761,6049,7451,0
2019,5,85322410,11,361,AM,4,227700,324000,6,678,40,0
2019,4,85322410,11,455,BA,4,817600,3000,0,121,1,0
2019,4,85322410,11,687,SC,4,817600,52000,2,728,5,0
2019,1,85322410,11,161,PR,4,817600,523000,9,3315,66,4
2019,6,85322410,11,449,SP,4,817700,600,10,97,91,0
2019,7,85322410,11,741,PE,4,417901,210,0,140,32,7
2019,5,85322410,11,190,MG,4,817700,62,0,66,0,0
2019,7,85322410,11,399,PR,4,817700,43797,1,158,31,0
2019,11,85322410,11,493,MG,4,817600,5100,0,44,4,0
2019,12,85322410,11,160,SP,4,917900,600,0,12,5,0
2019,6,85322410,11,160,AM,4,227700,405139999,9221,2045073,112216,781
2019,11,85322410,11,858,SP,4,817700,15000,0,6,3,0
2019,3,85322410,11,455,SC,4,817700,500,0,51,0,0
2019,3,85322410,11,383,SP,4,817600,1055903,11,16895,266,16
2019,6,85322410,11,687,PR,4,917900,4000,0,72,2,0
2019,10,85322410,11,741,MG,4,617700,10000,1,598,11,0
2019,6,85322410,11,351,SP,4,817700,4714500,69,12816,990,4
2019,6,85322410,11,160,SP,4,817600,208945382,1387,506834,19441,186
2019,9,85322410,11,776,SP,4,817700,74725,2,1160,81,0
2019,4,85322410,11,741,SC,4,817600,24350,2,773,10,0
2019,3,85322410,11,190,AM,1,227600,75391000,2076,396123,1005,181
2019,11,85322410,11,149,RS,4,1017801,407,0,0,1,0
2019,7,85322410,11,455,RS,4,1017801,25600,7,2126,177,2
2019,8,85322410,11,160,MG,4,617700,9672180,180,31105,1869,63
2019,1,85322410,11,190,AM,1,227600,98626980,1767,540840,1315,148
2019,12,85322410,11,267,AM,4,227700,2829054,76,26053,1061,11
2019,1,85322410,11,399,RS,4,1017801,282695,33,17732,956,61
2019,3,85322410,11,161,AM,1,227600,85955000,1320,370868,1680,17
2019,8,85322410,11,161,MG,4,817600,814670,29,8433,101,8
2019,1,85322410,11,161,PE,4,417901,236000,8,3477,76,3
2019,2,85322410,11,399,SC,4,817600,42087,5,6578,87,2
2019,4,85322410,11,267,AM,4,227600,12000,0,31,4,0
2019,2,85322410,11,267,RS,4,1017801,960009,46,9131,437,8
2019,9,85322410,11,160,SP,4,817700,813649665,10357,2353550,119828,724
2019,9,85322410,11,161,PR,4,917900,1515565,83,15226,969,15
2019,7,85322410,11,249,PR,4,917900,110150,9,6641,73,8
2019,5,85322410,11,741,AM,4,227700,5975000,263,40951,2678,35
2019,2,85322410,11,628,SP,4,817600,82000,2,6024,648,1
2019,3,85322410,11,741,SP,4,817700,3386535,234,66796,1652,24
2019,3,85322410,11,161,RS,4,817700,113000,2,1849,59,0
2019,2,85322410,11,455,MG,4,817600,218500,1,1185,11,1
2019,3,85322410,11,493,BA,4,817600,3000,0,670,1,2
2019,12,85322410,11,399,BA,4,517801,200,0,3,0,0
2019,5,85322410,11,687,SP,4,817600,92080,2,400,278,0
2019,9,85322410,11,160,SC,1,817800,31143000,204,111400,12,16
2019,6,85322410,11,383,SP,4,817700,968000,12,12367,325,2
2019,6,85322410,11,455,MG,1,817800,51000,2,639,1,0
2019,10,85322410,11,160,RS,4,817600,858000,17,7007,111,6
2019,6,85322410,11,741,AM,1,717800,180000,1,1359,1,1
2019,5,85322410,11,267,RS,4,817700,8000,1,30,7,0
2019,12,85322410,11,399,AL,1,817800,13000,0,1107,0,3
2019,10,85322410,11,493,MG,4,817700,4000,0,12,3,0
2019,8,85322410,11,161,BA,4,817600,12000,1,324,7,1
2019,12,85322410,11,776,MG,4,817700,1360,0,138,17,0
2019,4,85322410,11,628,SP,4,817600,385000,17,26837,576,6
2019,1,85322410,11,355,SP,4,817600,2400,222,10392,1325,0
2019,5,85322410,11,455,PR,4,917900,12464,3,1933,24,4
2019,8,85322410,11,493,MG,4,817700,151500,0,2025,2,2
2019,10,85322410,11,831,AM,4,227700,8000,0,149,1,0
2019,4,85322410,11,267,BA,4,817600,8000,0,200,3,1
2019,10,85322410,11,399,BA,4,817600,388000,16,6501,120,13
2019,1,85322410,11,383,SC,4,817700,138,0,35,3,0
2019,12,85322410,11,791,SP,4,817600,12000,0,1536,1,0
2019,11,85322410,11,764,SP,4,817700,5,0,35,0,0
2019,6,85322410,11,399,MG,4,817600,584000,18,7798,365,9
2019,7,85322410,11,249,BA,4,517801,20000,0,920,15,1
2019,1,85322410,11,776,AM,4,227700,22000,7,593,73,0
2019,11,85322410,11,160,BA,1,817800,2739000,45,4535,29,3
2019,8,85322410,11,383,BA,4,817600,38000,3,1422,27,3
2019,12,85322410,11,493,AL,1,817800,76000,2,4752,1,12
2019,6,85322410,11,399,RJ,4,717700,500,0,3,0,0
2019,7,85322410,11,741,SP,1,817800,89000,3,227,1,0
2019,4,85322410,11,267,SP,4,817700,23257150,646,71416,3984,32
2019,3,85322410,11,351,AM,1,717800,732000,3,9634,0,3
2019,6,85322410,11,190,MG,1,817800,16000,1,80,0,0
2019,9,85322410,11,493,SP,4,817600,7082235,113,25427,5667,9
2019,2,85322410,11,365,SP,4,817700,1000,0,69,1,0
2019,11,85322410,11,399,RS,4,1017801,522425,71,31490,802,79
2019,9,85322410,11,351,SP,1,817800,14326000,28,108366,26,48
2019,1,85322410,11,399,DF,4,817700,2500,0,54,2,0
2019,7,85322410,11,741,SP,4,817600,50000,5,3205,22,3
2019,9,85322410,11,776,MG,1,817800,10800,19,181,4,0
2019,7,85322410,11,161,RS,4,1017801,1775100,57,20312,536,41
2019,12,85322410,11,160,MG,1,817800,11364336,1818,65390,353,73
2019,6,85322410,11,399,RS,4,817700,228000,9,5839,178,9
2019,10,85322410,11,776,AM,4,227700,107750,27,4287,347,2
2019,8,85322410,11,267,PR,4,917900,1900587,249,12382,1426,17
2019,9,85322410,11,351,RS,4,817700,900,1,9,9,0
2019,1,85322410,11,399,AM,1,227600,24172738,469,128520,544,46
2019,3,85322410,11,267,RS,4,1017801,3691019,141,23996,1755,30
2019,11,85322410,11,351,RJ,4,817700,4000,0,11,2,0
2019,12,85322410,11,160,BA,4,817600,81000,7,1695,67,3
